Session ID,Mouse ID,Date,Modality,Context,Dandiset ID,DANDI path,DANDI link,Source session S3 asset,Spike-sorted S3 asset,CCF S3 asset,Behavior S3 asset,Behavior videos S3 asset,Motion-corrected S3 asset,Annotated S3 asset,Processed S3 asset,NWB S3 asset
multiplane-ophys_842971_2026-05-08_09-32-15,842971,2026-05-08,Mesoscope,Sensorimotor,001768,sub-842971/sub-842971_ses-multiplane-ophys-842971-2026-05-08-09-32-15_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-842971&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-08_09-32-15/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-08_09-32-15_processed_2026-05-10_20-44-54/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-08_09-32-15_processed_2026-05-10_20-31-43/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-08_09-32-15_processed_2026-05-11_01-25-30/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_842971_2026-05-08_09-32-15_nwb_2026-08-08_03-02-39/
multiplane-ophys_850399_2026-05-20_09-37-10,850399,2026-05-20,Mesoscope,Sequence,001768,sub-850399/sub-850399_ses-multiplane-ophys-850399-2026-05-20-09-37-10_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-850399&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-20_09-37-10/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-20_09-37-10_processed_2026-05-20_20-38-29/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-20_09-37-10_processed_2026-05-20_20-28-02/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-20_09-37-10_processed_2026-05-21_01-32-48/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-20_09-37-10_nwb_2026-08-08_02-48-13/
multiplane-ophys_850399_2026-05-21_09-39-31,850399,2026-05-21,Mesoscope,Sequence,001768,sub-850399/sub-850399_ses-multiplane-ophys-850399-2026-05-21-09-39-31_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-850399&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-21_09-39-31/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-21_09-39-31_processed_2026-05-21_19-50-03/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-21_09-39-31_processed_2026-05-21_19-40-23/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-21_09-39-31_processed_2026-05-22_02-40-06/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-21_09-39-31_nwb_2026-08-08_03-05-03/
multiplane-ophys_850399_2026-05-27_13-34-48,850399,2026-05-27,Mesoscope,Duration,001768,sub-850399/sub-850399_ses-multiplane-ophys-850399-2026-05-27-13-34-48_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-850399&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-27_13-34-48/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-27_13-34-48_processed_2026-05-28_15-47-35/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-27_13-34-48_processed_2026-05-28_15-38-21/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-27_13-34-48_processed_2026-08-07_12-50-05/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-27_13-34-48_nwb_2026-08-11_03-25-44/
multiplane-ophys_850399_2026-05-28_09-55-47,850399,2026-05-28,Mesoscope,Duration,001768,sub-850399/sub-850399_ses-multiplane-ophys-850399-2026-05-28-09-55-47_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-850399&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-28_09-55-47/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-28_09-55-47_processed_2026-05-29_00-04-26/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-28_09-55-47_processed_2026-05-28_23-50-44/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-28_09-55-47_processed_2026-05-29_05-36-43/,
multiplane-ophys_850399_2026-05-29_10-06-36,850399,2026-05-29,Mesoscope,Standard oddball,001768,sub-850399/sub-850399_ses-multiplane-ophys-850399-2026-05-29-10-06-36_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-850399&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-29_10-06-36/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-29_10-06-36_processed_2026-05-29_20-17-32/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-29_10-06-36_processed_2026-05-29_20-07-33/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-29_10-06-36_processed_2026-05-30_00-43-12/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-05-29_10-06-36_nwb_2026-08-08_02-59-18/
multiplane-ophys_850399_2026-06-02_10-59-46,850399,2026-06-02,Mesoscope,Sensorimotor,001768,sub-850399/sub-850399_ses-multiplane-ophys-850399-2026-06-02-10-59-46_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-850399&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-06-02_10-59-46/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-06-02_10-59-46_processed_2026-06-04_05-17-03/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-06-02_10-59-46_processed_2026-06-23_16-48-56/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-06-02_10-59-46_processed_2026-08-07_15-03-10/,
multiplane-ophys_850399_2026-06-03_09-59-04,850399,2026-06-03,Mesoscope,Sensorimotor,001768,sub-850399/sub-850399_ses-multiplane-ophys-850399-2026-06-03-09-59-04_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-850399&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-06-03_09-59-04/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-06-03_09-59-04_processed_2026-06-04_15-44-00/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-06-03_09-59-04_processed_2026-06-23_16-48-56/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-06-03_09-59-04_processed_2026-08-07_05-36-59/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_850399_2026-06-03_09-59-04_nwb_2026-08-08_02-55-16/
multiplane-ophys_853137_2026-06-23_09-56-28,853137,2026-06-23,Mesoscope,Duration,001768,sub-853137/sub-853137_ses-multiplane-ophys-853137-2026-06-23-09-56-28_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-853137&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-23_09-56-28/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-23_09-56-28_processed_2026-06-24_01-14-41/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-23_09-56-28_processed_2026-06-24_01-01-35/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-23_09-56-28_processed_2026-06-24_06-14-56/,
multiplane-ophys_853137_2026-06-24_11-28-54,853137,2026-06-24,Mesoscope,Standard oddball,001768,sub-853137/sub-853137_ses-multiplane-ophys-853137-2026-06-24-11-28-54_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-853137&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-24_11-28-54/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-24_11-28-54_processed_2026-06-25_07-44-54/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-24_11-28-54_processed_2026-06-25_07-35-38/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-24_11-28-54_processed_2026-06-25_12-56-52/,
multiplane-ophys_853137_2026-06-25_13-03-30,853137,2026-06-25,Mesoscope,Standard oddball,001768,sub-853137/sub-853137_ses-multiplane-ophys-853137-2026-06-25-13-03-30_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-853137&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-25_13-03-30/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-25_13-03-30_processed_2026-06-26_01-10-42/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-25_13-03-30_processed_2026-06-26_00-57-23/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-25_13-03-30_processed_2026-06-26_06-02-03/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-25_13-03-30_nwb_2026-08-11_03-46-50/
multiplane-ophys_853137_2026-06-26_11-57-03,853137,2026-06-26,Mesoscope,Sensorimotor,001768,sub-853137/sub-853137_ses-multiplane-ophys-853137-2026-06-26-11-57-03_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-853137&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-26_11-57-03/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-26_11-57-03_processed_2026-06-27_00-49-48/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-26_11-57-03_processed_2026-06-27_00-38-28/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-26_11-57-03_processed_2026-06-27_06-38-19/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-26_11-57-03_nwb_2026-08-08_03-13-54/
multiplane-ophys_853137_2026-06-27_12-28-41,853137,2026-06-27,Mesoscope,Sensorimotor,001768,sub-853137/sub-853137_ses-multiplane-ophys-853137-2026-06-27-12-28-41_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-853137&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-27_12-28-41/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-27_12-28-41_processed_2026-06-28_00-47-54/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-27_12-28-41_processed_2026-06-28_00-39-30/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-27_12-28-41_processed_2026-06-28_06-30-07/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-06-27_12-28-41_nwb_2026-08-08_03-28-43/
multiplane-ophys_853137_2026-07-08_12-09-27,853137,2026-07-08,Mesoscope,Sequence,001768,sub-853137/sub-853137_ses-multiplane-ophys-853137-2026-07-08-12-09-27_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-853137&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-07-08_12-09-27/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-07-08_12-09-27_processed_2026-07-09_02-04-46/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-07-08_12-09-27_processed_2026-07-09_01-50-25/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-07-08_12-09-27_processed_2026-07-09_08-09-32/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-07-08_12-09-27_nwb_2026-08-08_03-23-29/
multiplane-ophys_853137_2026-07-10_11-45-15,853137,2026-07-10,Mesoscope,Duration,001768,sub-853137/sub-853137_ses-multiplane-ophys-853137-2026-07-10-11-45-15_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-853137&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-07-10_11-45-15/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-07-10_11-45-15_processed_2026-07-11_02-01-06/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-07-10_11-45-15_processed_2026-07-11_01-49-24/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-07-10_11-45-15_processed_2026-07-11_06-16-15/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-07-10_11-45-15_nwb_2026-08-08_02-09-58/
multiplane-ophys_853137_2026-07-14_15-24-43,853137,2026-07-14,Mesoscope,Sequence,001768,sub-853137/sub-853137_ses-multiplane-ophys-853137-2026-07-14-15-24-43_ophys.nwb,https://dandiarchive.org/dandiset/001768/draft/files?location=sub-853137&page=1,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-07-14_15-24-43/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-07-14_15-24-43_processed_2026-07-17_01-07-17/,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-07-14_15-24-43_processed_2026-07-17_00-55-14/,,,https://open.quiltdata.com/b/aind-open-data/tree/multiplane-ophys_853137_2026-07-14_15-24-43_processed_2026-07-17_06-05-56/,
ecephys_820454_2025-11-04_14-59-22,820454,2025-11-04,Neuropixels,Sensorimotor,001637,sub-820454/sub-820454_ses-ecephys-820454-2025-11-04-14-59-22_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-820454&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820454_2025-11-04_14-59-22/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820454_2025-11-04_14-59-22_sorted_2026-06-27_11-07-00/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820454_2025-11-04_14-59-22_nwb_2026-08-07_05-46-38/
ecephys_820454_2025-11-05_15-21-15,820454,2025-11-05,Neuropixels,Standard oddball,001637,sub-820454/sub-820454_ses-ecephys-820454-2025-11-05-15-21-15_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-820454&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820454_2025-11-05_15-21-15/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820454_2025-11-05_15-21-15_sorted_2026-06-27_12-25-47/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820454_2025-11-05_15-21-15_nwb_2026-08-07_12-21-02/
ecephys_820454_2025-11-06_16-00-27,820454,2025-11-06,Neuropixels,Sequence,001637,sub-820454/sub-820454_ses-ecephys-820454-2025-11-06-16-00-27_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-820454&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820454_2025-11-06_16-00-27/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820454_2025-11-06_16-00-27_sorted_2026-06-27_12-28-40/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820454_2025-11-06_16-00-27_nwb_2026-08-07_12-07-50/
ecephys_820454_2025-11-07_10-54-23,820454,2025-11-07,Neuropixels,Duration,001637,sub-820454/sub-820454_ses-ecephys-820454-2025-11-07-10-54-23_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-820454&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820454_2025-11-07_10-54-23/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820454_2025-11-07_10-54-23_sorted_2026-08-06_18-44-24/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820454_2025-11-07_10-54-23_nwb_2026-08-07_12-05-52/
ecephys_820459_2025-11-10_15-07-13,820459,2025-11-10,Neuropixels,Sensorimotor,001637,sub-820459/sub-820459_ses-ecephys-820459-2025-11-10-15-07-13_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-820459&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820459_2025-11-10_15-07-13/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820459_2025-11-10_15-07-13_sorted_2026-08-06_19-21-20/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820459_2025-11-10_15-07-13_nwb_2026-08-07_05-48-20/
ecephys_820459_2025-11-12_14-34-33,820459,2025-11-12,Neuropixels,Sequence,001637,sub-820459/sub-820459_ses-ecephys-820459-2025-11-12-14-34-33_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-820459&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820459_2025-11-12_14-34-33/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820459_2025-11-12_14-34-33_sorted_2026-06-27_09-05-10/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_820459_2025-11-12_14-34-33_nwb_2026-07-21_06-45-18/
ecephys_830794_2026-01-26_12-02-05,830794,2026-01-26,Neuropixels,Sensorimotor,001637,sub-830794/sub-830794_ses-ecephys-830794-2026-01-26-12-02-05_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830794&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830794_2026-01-26_12-02-05/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830794_2026-01-26_12-02-05_sorted_2026-06-27_14-29-44/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830794_2026-01-26_12-02-05_nwb_2026-08-07_05-45-40/
ecephys_830794_2026-01-27_11-25-31,830794,2026-01-27,Neuropixels,Standard oddball,001637,sub-830794/sub-830794_ses-ecephys-830794-2026-01-27-11-25-31_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830794&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830794_2026-01-27_11-25-31/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830794_2026-01-27_11-25-31_sorted_2026-06-27_10-21-04/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830794_2026-01-27_11-25-31_nwb_2026-08-07_05-38-32/
ecephys_830794_2026-01-28_11-01-44,830794,2026-01-28,Neuropixels,Sequence,001637,sub-830794/sub-830794_ses-ecephys-830794-2026-01-28-11-01-44_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830794&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830794_2026-01-28_11-01-44/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830794_2026-01-28_11-01-44_sorted_2026-08-04_09-30-02/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830794_2026-01-28_11-01-44_nwb_2026-08-08_07-04-58/
ecephys_830794_2026-01-29_11-12-57,830794,2026-01-29,Neuropixels,Duration,001637,sub-830794/sub-830794_ses-ecephys-830794-2026-01-29-11-12-57_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830794&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830794_2026-01-29_11-12-57/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830794_2026-01-29_11-12-57_sorted_2026-08-04_10-12-02/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830794_2026-01-29_11-12-57_nwb_2026-08-07_05-55-37/
ecephys_834691_2026-02-16_11-02-15,834691,2026-02-16,Neuropixels,Sensorimotor,001637,sub-834691/sub-834691_ses-ecephys-834691-2026-02-16-11-02-15_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-834691&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834691_2026-02-16_11-02-15/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834691_2026-02-16_11-02-15_sorted_2026-08-06_10-30-16/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834691_2026-02-16_11-02-15_nwb_2026-08-07_05-48-19/
ecephys_834691_2026-02-17_10-49-35,834691,2026-02-17,Neuropixels,Standard oddball,001637,sub-834691/sub-834691_ses-ecephys-834691-2026-02-17-10-49-35_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-834691&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834691_2026-02-17_10-49-35/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834691_2026-02-17_10-49-35_sorted_2026-08-06_12-38-59/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_834691_2026-02-17_10-49-35_nwb_2026-08-07_05-42-55/
ecephys_830795_2026-02-23_15-03-59,830795,2026-02-23,Neuropixels,Sensorimotor,001637,sub-830795/sub-830795_ses-ecephys-830795-2026-02-23-15-03-59_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830795&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830795_2026-02-23_15-03-59/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830795_2026-02-23_15-03-59_sorted_2026-06-27_10-14-29/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830795_2026-02-23_15-03-59_nwb_2026-08-07_05-47-04/
ecephys_830852_2026-02-23_10-31-02,830852,2026-02-23,Neuropixels,Sensorimotor,001637,sub-830852/sub-830852_ses-ecephys-830852-2026-02-23-10-31-02_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830852&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830852_2026-02-23_10-31-02/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830852_2026-02-23_10-31-02_sorted_2026-06-27_14-54-45/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830852_2026-02-23_10-31-02_nwb_2026-08-08_03-22-42/
ecephys_830795_2026-02-24_15-08-59,830795,2026-02-24,Neuropixels,Standard oddball,001637,sub-830795/sub-830795_ses-ecephys-830795-2026-02-24-15-08-59_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830795&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830795_2026-02-24_15-08-59/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830795_2026-02-24_15-08-59_sorted_2026-06-27_16-50-19/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830795_2026-02-24_15-08-59_nwb_2026-08-07_12-09-07/
ecephys_830852_2026-02-24_10-20-58,830852,2026-02-24,Neuropixels,Standard oddball,001637,sub-830852/sub-830852_ses-ecephys-830852-2026-02-24-10-20-58_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830852&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830852_2026-02-24_10-20-58/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830852_2026-02-24_10-20-58_sorted_2026-08-05_07-18-29/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830852_2026-02-24_10-20-58_nwb_2026-08-07_05-43-38/
ecephys_830795_2026-02-25_16-03-31,830795,2026-02-25,Neuropixels,Sequence,001637,sub-830795/sub-830795_ses-ecephys-830795-2026-02-25-16-03-31_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830795&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830795_2026-02-25_16-03-31/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830795_2026-02-25_16-03-31_sorted_2026-06-27_15-27-38/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830795_2026-02-25_16-03-31_nwb_2026-08-07_15-27-17/
ecephys_830852_2026-02-25_10-32-11,830852,2026-02-25,Neuropixels,Sequence,001637,sub-830852/sub-830852_ses-ecephys-830852-2026-02-25-10-32-11_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830852&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830852_2026-02-25_10-32-11/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830852_2026-02-25_10-32-11_sorted_2026-06-27_15-01-21/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830852_2026-02-25_10-32-11_nwb_2026-08-07_05-55-22/
ecephys_830795_2026-02-26_16-01-33,830795,2026-02-26,Neuropixels,Duration,001637,sub-830795/sub-830795_ses-ecephys-830795-2026-02-26-16-01-33_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830795&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830795_2026-02-26_16-01-33/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830795_2026-02-26_16-01-33_sorted_2026-06-27_11-39-04/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830795_2026-02-26_16-01-33_nwb_2026-08-07_05-48-03/
ecephys_830852_2026-02-26_10-49-56,830852,2026-02-26,Neuropixels,Duration,001637,sub-830852/sub-830852_ses-ecephys-830852-2026-02-26-10-49-56_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830852&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830852_2026-02-26_10-49-56/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830852_2026-02-26_10-49-56_sorted_2026-08-05_08-13-20/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830852_2026-02-26_10-49-56_nwb_2026-08-07_11-58-53/
ecephys_830848_2026-03-02_15-05-26,830848,2026-03-02,Neuropixels,Sequence,001637,sub-830848/sub-830848_ses-ecephys-830848-2026-03-02-15-05-26_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830848&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830848_2026-03-02_15-05-26/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830848_2026-03-02_15-05-26_sorted_2026-06-27_15-44-48/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830848_2026-03-02_15-05-26_nwb_2026-08-07_11-18-36/
ecephys_830848_2026-03-03_14-02-09,830848,2026-03-03,Neuropixels,Duration,001637,sub-830848/sub-830848_ses-ecephys-830848-2026-03-03-14-02-09_ecephys.nwb,https://dandiarchive.org/dandiset/001637/draft/files?location=sub-830848&page=1,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830848_2026-03-03_14-02-09/,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830848_2026-03-03_14-02-09_sorted_2026-06-27_15-36-35/,INTERNAL,,,,,,https://open.quiltdata.com/b/aind-open-data/tree/ecephys_830848_2026-03-03_14-02-09_nwb_2026-08-07_11-23-39/
